   2.7310000e+01   6.4440000e+01   1.0146500e+03   5.7270000e+01   4.4277000e+02
   5.9100000e+00   3.9330000e+01   1.0101800e+03   9.5530000e+01   4.9149000e+02
   2.5260000e+01   6.1080000e+01   1.0136800e+03   7.1720000e+01   4.4746000e+02
   2.7970000e+01   5.8840000e+01   1.0022500e+03   5.7880000e+01   4.4611000e+02
   2.6080000e+01   5.2300000e+01   1.0070300e+03   6.3340000e+01   4.4244000e+02
   2.9010000e+01   6.5710000e+01   1.0136100e+03   4.8070000e+01   4.4622000e+02
   1.2180000e+01   4.0100000e+01   1.0166700e+03   9.1870000e+01   4.7149000e+02
   1.3760000e+01   4.5870000e+01   1.0088900e+03   8.7270000e+01   4.6350000e+02
   2.5500000e+01   5.8790000e+01   1.0160200e+03   6.4400000e+01   4.4001000e+02
   2.8260000e+01   6.5340000e+01   1.0145600e+03   4.3400000e+01   4.4103000e+02
   2.1390000e+01   6.2960000e+01   1.0194900e+03   7.2240000e+01   4.5268000e+02
   7.2600000e+00   4.0690000e+01   1.0204300e+03   9.0220000e+01   4.7491000e+02
   1.0540000e+01   3.4030000e+01   1.0187100e+03   7.4000000e+01   4.7877000e+02
   2.7710000e+01   7.4340000e+01   9.9814000e+02   7.1850000e+01   4.3420000e+02
   2.3110000e+01   6.8300000e+01   1.0178300e+03   8.6620000e+01   4.3791000e+02
   7.5100000e+00   4.1010000e+01   1.0246100e+03   9.7410000e+01   4.7761000e+02
   2.6460000e+01   7.4670000e+01   1.0166500e+03   8.4440000e+01   4.3165000e+02
   2.9340000e+01   7.4340000e+01   9.9858000e+02   8.1550000e+01   4.3057000e+02
   1.0320000e+01   4.2280000e+01   1.0088200e+03   7.5660000e+01   4.8109000e+02
   2.2740000e+01   6.1020000e+01   1.0095600e+03   7.9410000e+01   4.4556000e+02
   1.3480000e+01   3.9850000e+01   1.0127100e+03   5.8910000e+01   4.7574000e+02
   2.5520000e+01   6.9750000e+01   1.0103600e+03   9.0060000e+01   4.3512000e+02
   2.1580000e+01   6.7250000e+01   1.0173900e+03   7.9000000e+01   4.4615000e+02
   2.7660000e+01   7.6860000e+01   1.0013100e+03   6.9470000e+01   4.3664000e+02
   2.6960000e+01   6.9450000e+01   1.0138900e+03   5.1470000e+01   4.3669000e+02
   1.2290000e+01   4.2180000e+01   1.0165300e+03   8.3130000e+01   4.6875000e+02
   1.5860000e+01   4.3020000e+01   1.0121800e+03   4.0330000e+01   4.6660000e+02
   1.3870000e+01   4.5080000e+01   1.0244200e+03   8.1690000e+01   4.6548000e+02
   2.4090000e+01   7.3680000e+01   1.0149300e+03   9.4550000e+01   4.4134000e+02
   2.0450000e+01   6.9450000e+01   1.0125300e+03   9.1810000e+01   4.4183000e+02
   1.5070000e+01   3.9300000e+01   1.0190000e+03   6.3620000e+01   4.6470000e+02
   3.2720000e+01   6.9750000e+01   1.0096000e+03   4.9350000e+01   4.3799000e+02
   1.8230000e+01   5.8960000e+01   1.0155500e+03   6.9610000e+01   4.5912000e+02
   3.5560000e+01   6.8940000e+01   1.0065600e+03   3.8750000e+01   4.2969000e+02
   1.8360000e+01   5.1430000e+01   1.0105700e+03   9.0170000e+01   4.5980000e+02
   2.6350000e+01   6.4050000e+01   1.0098100e+03   8.1240000e+01   4.3363000e+02
   2.5920000e+01   6.0950000e+01   1.0146200e+03   4.8460000e+01   4.4284000e+02
   8.0100000e+00   4.1660000e+01   1.0144900e+03   7.6720000e+01   4.8513000e+02
   1.9630000e+01   5.2720000e+01   1.0250900e+03   5.1160000e+01   4.5912000e+02
   2.0020000e+01   6.7320000e+01   1.0120500e+03   7.6340000e+01   4.4531000e+02
   1.0080000e+01   4.0720000e+01   1.0227000e+03   6.7300000e+01   4.8080000e+02
   2.7230000e+01   6.6480000e+01   1.0052300e+03   5.2380000e+01   4.3255000e+02
   2.3370000e+01   6.3770000e+01   1.0134200e+03   7.6440000e+01   4.4386000e+02
   1.8740000e+01   5.9210000e+01   1.0183000e+03   9.1550000e+01   4.4977000e+02
   1.4810000e+01   4.3690000e+01   1.0171900e+03   7.1900000e+01   4.7071000e+02
   2.3100000e+01   5.1300000e+01   1.0119300e+03   8.0050000e+01   4.5217000e+02
   1.0720000e+01   4.1380000e+01   1.0216000e+03   6.3770000e+01   4.7829000e+02
   2.9460000e+01   7.1940000e+01   1.0069600e+03   6.2260000e+01   4.2854000e+02
   8.1000000e+00   4.0640000e+01   1.0206600e+03   8.9040000e+01   4.7827000e+02
   2.7290000e+01   6.2660000e+01   1.0076300e+03   5.8020000e+01   4.3958000e+02
   1.7100000e+01   4.9690000e+01   1.0055300e+03   8.1820000e+01   4.5732000e+02
   1.1490000e+01   4.4200000e+01   1.0187900e+03   9.1140000e+01   4.7551000e+02
   2.3690000e+01   6.5590000e+01   1.0108500e+03   8.8920000e+01   4.3966000e+02
   1.3510000e+01   4.0890000e+01   1.0110300e+03   8.4830000e+01   4.7199000e+02
   9.6400000e+00   3.9350000e+01   1.0151000e+03   9.1760000e+01   4.7981000e+02
   2.5650000e+01   7.8920000e+01   1.0108300e+03   8.6560000e+01   4.3478000e+02
   2.1590000e+01   6.1870000e+01   1.0111800e+03   5.7210000e+01   4.4658000e+02
   2.7980000e+01   5.8330000e+01   1.0139200e+03   5.4250000e+01   4.3776000e+02
   1.8800000e+01   3.9720000e+01   1.0012400e+03   6.3800000e+01   4.5936000e+02
   1.8280000e+01   4.4710000e+01   1.0169900e+03   3.3710000e+01   4.6228000e+02
   1.3550000e+01   4.3480000e+01   1.0160800e+03   6.7250000e+01   4.6433000e+02
   2.2990000e+01   4.6210000e+01   1.0107100e+03   6.0110000e+01   4.4436000e+02
   2.3940000e+01   5.9390000e+01   1.0143200e+03   7.4550000e+01   4.3864000e+02
   1.3740000e+01   3.4030000e+01   1.0186900e+03   6.7340000e+01   4.7049000e+02
   2.1300000e+01   4.1100000e+01   1.0018600e+03   4.2750000e+01   4.5513000e+02
   2.7540000e+01   6.6930000e+01   1.0170600e+03   5.5200000e+01   4.5022000e+02
   2.4810000e+01   6.3730000e+01   1.0093400e+03   8.3610000e+01   4.4043000e+02
   4.9700000e+00   4.2850000e+01   1.0140200e+03   8.8780000e+01   4.8298000e+02
   1.5220000e+01   5.0880000e+01   1.0141900e+03   1.0012000e+02   4.6044000e+02
   2.3880000e+01   5.4200000e+01   1.0128100e+03   6.4520000e+01   4.4497000e+02
   3.3010000e+01   6.8670000e+01   1.0052000e+03   5.1410000e+01   4.3394000e+02
   2.5980000e+01   7.3180000e+01   1.0122800e+03   8.5780000e+01   4.3973000e+02
   2.8180000e+01   7.3880000e+01   1.0058900e+03   7.5410000e+01   4.3448000e+02
   2.1670000e+01   6.0840000e+01   1.0179300e+03   8.1630000e+01   4.4233000e+02
   1.7670000e+01   4.5090000e+01   1.0142600e+03   5.1920000e+01   4.5767000e+02
   2.1370000e+01   5.7760000e+01   1.0188000e+03   7.0120000e+01   4.5466000e+02
   2.8690000e+01   6.7250000e+01   1.0177100e+03   5.3830000e+01   4.3221000e+02
   1.6610000e+01   4.3770000e+01   1.0122500e+03   7.7230000e+01   4.5766000e+02
   2.7910000e+01   6.3760000e+01   1.0102700e+03   6.5670000e+01   4.3521000e+02
   2.0970000e+01   4.7430000e+01   1.0076400e+03   7.1180000e+01   4.4822000e+02
   1.0800000e+01   4.1660000e+01   1.0137900e+03   8.1960000e+01   4.7551000e+02
   2.0610000e+01   6.2910000e+01   1.0132400e+03   7.9540000e+01   4.4653000e+02
   2.5450000e+01   5.7320000e+01   1.0117000e+03   4.7090000e+01   4.4130000e+02
   3.0160000e+01   6.9340000e+01   1.0076700e+03   5.7690000e+01   4.3354000e+02
   4.9900000e+00   3.9040000e+01   1.0204500e+03   7.8890000e+01   4.7252000e+02
   1.0510000e+01   4.4780000e+01   1.0125900e+03   8.5290000e+01   4.7477000e+02
   3.3790000e+01   6.9050000e+01   1.0016200e+03   4.0130000e+01   4.3510000e+02
   2.1340000e+01   5.9800000e+01   1.0169200e+03   7.7060000e+01   4.5074000e+02
   2.3400000e+01   6.5060000e+01   1.0143200e+03   6.7380000e+01   4.4270000e+02
   3.2210000e+01   6.8140000e+01   1.0033400e+03   6.2440000e+01   4.2656000e+02
   1.4260000e+01   4.2320000e+01   1.0160000e+03   7.7430000e+01   4.6371000e+02
   2.7710000e+01   6.6930000e+01   1.0168500e+03   5.8770000e+01   4.4706000e+02
   2.1950000e+01   5.7760000e+01   1.0180200e+03   6.7720000e+01   4.5227000e+02
   2.5760000e+01   6.3940000e+01   1.0184900e+03   4.2140000e+01   4.4578000e+02
   2.3680000e+01   6.8300000e+01   1.0179300e+03   8.4160000e+01   4.3865000e+02
   8.2800000e+00   4.0770000e+01   1.0115500e+03   8.9790000e+01   4.8015000e+02
   2.3440000e+01   6.2520000e+01   1.0164600e+03   6.7210000e+01   4.4719000e+02
   2.5320000e+01   4.8410000e+01   1.0084700e+03   7.2140000e+01   4.4304000e+02
   3.9400000e+00   3.9900000e+01   1.0080600e+03   9.7490000e+01   4.8881000e+02
   1.7300000e+01   5.7760000e+01   1.0162600e+03   8.7740000e+01   4.5575000e+02
   1.8200000e+01   4.9390000e+01   1.0188300e+03   9.6300000e+01   4.5586000e+02
   2.1430000e+01   4.6970000e+01   1.0139400e+03   6.1250000e+01   4.5768000e+02
   1.1160000e+01   4.0050000e+01   1.0149500e+03   8.8380000e+01   4.7911000e+02
   3.0380000e+01   7.4160000e+01   1.0074400e+03   7.4770000e+01   4.3284000e+02
   2.3360000e+01   6.2520000e+01   1.0161800e+03   6.8180000e+01   4.4837000e+02
   2.1690000e+01   4.7450000e+01   1.0075600e+03   7.7200000e+01   4.4706000e+02
   2.3620000e+01   4.9210000e+01   1.0141000e+03   4.9540000e+01   4.4353000e+02
   2.1870000e+01   6.1450000e+01   1.0111300e+03   9.2220000e+01   4.4521000e+02
   2.9250000e+01   6.6510000e+01   1.0155300e+03   3.3650000e+01   4.4170000e+02
   2.0030000e+01   6.6860000e+01   1.0130500e+03   6.4590000e+01   4.5093000e+02
   1.8140000e+01   4.9780000e+01   1.0029500e+03   1.0009000e+02   4.5144000e+02
   2.4230000e+01   5.6890000e+01   1.0123200e+03   6.8040000e+01   4.4129000e+02
   1.8110000e+01   4.4850000e+01   1.0144800e+03   4.8940000e+01   4.5885000e+02
   6.5700000e+00   4.3650000e+01   1.0182400e+03   7.4470000e+01   4.8146000e+02
   1.2560000e+01   4.3410000e+01   1.0169300e+03   8.1020000e+01   4.6719000e+02
   1.3400000e+01   4.1580000e+01   1.0205000e+03   7.1170000e+01   4.6154000e+02
   2.7100000e+01   5.2840000e+01   1.0062800e+03   5.3850000e+01   4.3908000e+02
   1.4280000e+01   4.2740000e+01   1.0287900e+03   7.0670000e+01   4.6722000e+02
   1.6290000e+01   4.4340000e+01   1.0194900e+03   5.9360000e+01   4.6880000e+02
   3.1240000e+01   7.1980000e+01   1.0046600e+03   5.7170000e+01   4.2693000e+02
   1.0570000e+01   3.7730000e+01   1.0243600e+03   7.0290000e+01   4.7465000e+02
   1.3800000e+01   4.4210000e+01   1.0229300e+03   8.3370000e+01   4.6897000e+02
   2.5300000e+01   7.1580000e+01   1.0101800e+03   8.7360000e+01   4.3397000e+02
   1.8060000e+01   5.0160000e+01   1.0095200e+03   1.0009000e+02   4.5053000e+02
   2.5420000e+01   5.9040000e+01   1.0119800e+03   6.8780000e+01   4.4451000e+02
   1.5070000e+01   4.0690000e+01   1.0152900e+03   7.0980000e+01   4.6903000e+02
   1.1750000e+01   7.1140000e+01   1.0193600e+03   7.5680000e+01   4.6656000e+02
   2.0230000e+01   5.2050000e+01   1.0121500e+03   4.7490000e+01   4.5757000e+02
   2.7310000e+01   5.9540000e+01   1.0062400e+03   7.1990000e+01   4.4013000e+02
   2.8570000e+01   6.9840000e+01   1.0035700e+03   6.6550000e+01   4.3324000e+02
   1.7900000e+01   4.3720000e+01   1.0086400e+03   7.4730000e+01   4.5255000e+02
   2.3830000e+01   7.1370000e+01   1.0020400e+03   6.4780000e+01   4.4329000e+02
   2.7920000e+01   7.4990000e+01   1.0054700e+03   7.5130000e+01   4.3176000e+02
   1.7340000e+01   4.4780000e+01   1.0078100e+03   5.6380000e+01   4.5497000e+02
   1.7940000e+01   6.3070000e+01   1.0124200e+03   9.4350000e+01   4.5670000e+02
   6.4000000e+00   3.9900000e+01   1.0077500e+03   8.6550000e+01   4.8603000e+02
   1.1780000e+01   3.9960000e+01   1.0113700e+03   8.2950000e+01   4.7279000e+02
   2.0280000e+01   5.7250000e+01   1.0101200e+03   8.8420000e+01   4.5203000e+02
   2.1040000e+01   5.4200000e+01   1.0122600e+03   8.5610000e+01   4.4341000e+02
   2.5110000e+01   6.7320000e+01   1.0144900e+03   5.8390000e+01   4.4193000e+02
   3.0280000e+01   7.0980000e+01   1.0075100e+03   7.4280000e+01   4.3264000e+02
   8.1400000e+00   3.6240000e+01   1.0131500e+03   8.7850000e+01   4.8025000e+02
   1.6860000e+01   3.9630000e+01   1.0044700e+03   8.3500000e+01   4.6668000e+02
   6.2500000e+00   4.0070000e+01   1.0201900e+03   6.5240000e+01   4.9439000e+02
   2.2350000e+01   5.4420000e+01   1.0124600e+03   7.5010000e+01   4.5472000e+02
   1.7980000e+01   5.6850000e+01   1.0122800e+03   8.4520000e+01   4.4871000e+02
   2.1190000e+01   4.2480000e+01   1.0134300e+03   8.0520000e+01   4.6976000e+02
   2.0940000e+01   4.4890000e+01   1.0096400e+03   7.5140000e+01   4.5071000e+02
   2.4230000e+01   5.8790000e+01   1.0098000e+03   7.5750000e+01   4.4401000e+02
   1.9180000e+01   5.8200000e+01   1.0174600e+03   7.6720000e+01   4.5320000e+02
   2.0880000e+01   5.7850000e+01   1.0123900e+03   8.5470000e+01   4.5087000e+02
   2.3670000e+01   6.3860000e+01   1.0196700e+03   5.7950000e+01   4.4173000e+02
   1.4120000e+01   3.9520000e+01   1.0184100e+03   7.8320000e+01   4.6509000e+02
   2.5230000e+01   6.4630000e+01   1.0205900e+03   5.2200000e+01   4.4728000e+02
   6.5400000e+00   3.9330000e+01   1.0115400e+03   9.3690000e+01   4.9116000e+02
   2.0080000e+01   6.2520000e+01   1.0179900e+03   7.5740000e+01   4.5098000e+02
   2.4670000e+01   6.3560000e+01   1.0137500e+03   6.7560000e+01   4.4630000e+02
   2.7820000e+01   7.9740000e+01   1.0083700e+03   6.9460000e+01   4.3648000e+02
   1.5550000e+01   4.2030000e+01   1.0174100e+03   7.4580000e+01   4.6084000e+02
   2.4260000e+01   6.9510000e+01   1.0134300e+03   5.3230000e+01   4.4256000e+02
   1.3450000e+01   4.1490000e+01   1.0201900e+03   8.8720000e+01   4.6730000e+02
   1.1060000e+01   4.0640000e+01   1.0214700e+03   9.6160000e+01   4.7913000e+02
   2.4910000e+01   5.2300000e+01   1.0087200e+03   6.8260000e+01   4.4115000e+02
   2.2390000e+01   5.9040000e+01   1.0117800e+03   8.6390000e+01   4.4552000e+02
   1.1950000e+01   4.0690000e+01   1.0156200e+03   8.5340000e+01   4.7540000e+02
   1.4850000e+01   4.0690000e+01   1.0149100e+03   7.2640000e+01   4.6930000e+02
   1.0110000e+01   4.1620000e+01   1.0171700e+03   9.7820000e+01   4.6357000e+02
   2.3670000e+01   6.8670000e+01   1.0067100e+03   7.7220000e+01   4.4532000e+02
   1.6140000e+01   4.4210000e+01   1.0203600e+03   8.0590000e+01   4.6103000e+02
   1.5110000e+01   4.3130000e+01   1.0149900e+03   4.6910000e+01   4.6674000e+02
   2.4140000e+01   5.9870000e+01   1.0184700e+03   5.7760000e+01   4.4404000e+02
   3.0080000e+01   6.7250000e+01   1.0176000e+03   5.3090000e+01   4.3401000e+02
   1.4770000e+01   4.4900000e+01   1.0205000e+03   8.4310000e+01   4.6523000e+02
   2.7600000e+01   6.9340000e+01   1.0096300e+03   7.1580000e+01   4.4060000e+02
   1.3890000e+01   4.4840000e+01   1.0236600e+03   9.2970000e+01   4.6674000e+02
   2.6850000e+01   7.5600000e+01   1.0174300e+03   7.4550000e+01   4.3348000e+02
   1.2410000e+01   4.0960000e+01   1.0233600e+03   7.8960000e+01   4.7359000e+02
   1.3080000e+01   4.1740000e+01   1.0207500e+03   6.4440000e+01   4.7481000e+02
   1.8930000e+01   4.4060000e+01   1.0175800e+03   6.8230000e+01   4.5475000e+02
   2.0500000e+01   4.9690000e+01   1.0096000e+03   7.0810000e+01   4.5294000e+02
   3.0720000e+01   6.9130000e+01   1.0099400e+03   6.1660000e+01   4.3583000e+02
   7.5500000e+00   3.9220000e+01   1.0145300e+03   7.7760000e+01   4.8219000e+02
   1.3490000e+01   4.4470000e+01   1.0304600e+03   6.9490000e+01   4.6666000e+02
   1.5620000e+01   4.0120000e+01   1.0130300e+03   9.6260000e+01   4.6259000e+02
   2.4800000e+01   6.4630000e+01   1.0206900e+03   5.5740000e+01   4.4782000e+02
   1.0030000e+01   4.1620000e+01   1.0145500e+03   9.5610000e+01   4.6273000e+02
   2.2430000e+01   6.3210000e+01   1.0120600e+03   8.4750000e+01   4.4798000e+02
   1.4950000e+01   3.9310000e+01   1.0091500e+03   7.5300000e+01   4.6272000e+02
   2.4780000e+01   5.8460000e+01   1.0168200e+03   6.7500000e+01   4.4242000e+02
   2.3200000e+01   4.8410000e+01   1.0086400e+03   8.0920000e+01   4.4469000e+02
   1.4010000e+01   3.9000000e+01   1.0167300e+03   7.9230000e+01   4.6670000e+02
   1.9400000e+01   6.4630000e+01   1.0203800e+03   8.1100000e+01   4.5384000e+02
   3.0150000e+01   6.7320000e+01   1.0138300e+03   3.2800000e+01   4.3692000e+02
   6.9100000e+00   3.6080000e+01   1.0218200e+03   8.4310000e+01   4.8637000e+02
   2.9040000e+01   6.0070000e+01   1.0154200e+03   4.6150000e+01   4.4043000e+02
   2.6020000e+01   6.3070000e+01   1.0109400e+03   5.3960000e+01   4.4682000e+02
   5.8900000e+00   3.9480000e+01   1.0051100e+03   5.9830000e+01   4.8491000e+02
   2.6520000e+01   7.1640000e+01   1.0082700e+03   7.5300000e+01   4.3776000e+02
   2.8530000e+01   6.8080000e+01   1.0132700e+03   4.2530000e+01   4.3891000e+02
   1.6590000e+01   3.9540000e+01   1.0079700e+03   7.0580000e+01   4.6419000e+02
   2.2950000e+01   6.7790000e+01   1.0098900e+03   9.1690000e+01   4.4219000e+02
   2.3960000e+01   4.7430000e+01   1.0083800e+03   6.3550000e+01   4.4686000e+02
   1.7480000e+01   4.4200000e+01   1.0188900e+03   6.1510000e+01   4.5715000e+02
   6.6900000e+00   4.3650000e+01   1.0201400e+03   6.9550000e+01   4.8257000e+02
   1.0250000e+01   4.1260000e+01   1.0074400e+03   9.8080000e+01   4.7603000e+02
   2.8870000e+01   7.2580000e+01   1.0086900e+03   7.9340000e+01   4.2889000e+02
   1.2040000e+01   4.0230000e+01   1.0180700e+03   8.1280000e+01   4.7270000e+02
   2.2580000e+01   5.2300000e+01   1.0090400e+03   7.8990000e+01   4.4560000e+02
   1.5120000e+01   5.2050000e+01   1.0146300e+03   8.0380000e+01   4.6478000e+02
   2.5480000e+01   5.8950000e+01   1.0170200e+03   5.1160000e+01   4.4042000e+02
   2.7870000e+01   7.0790000e+01   1.0039600e+03   7.2170000e+01   4.2841000e+02
   2.3720000e+01   7.0470000e+01   1.0106500e+03   7.5390000e+01   4.3850000e+02
   2.5000000e+01   5.9430000e+01   1.0078400e+03   6.8910000e+01   4.3828000e+02
   8.4200000e+00   4.0640000e+01   1.0223500e+03   9.6380000e+01   4.7629000e+02
   2.2460000e+01   5.8490000e+01   1.0115000e+03   7.0540000e+01   4.4846000e+02
   2.9920000e+01   5.7190000e+01   1.0086200e+03   4.5800000e+01   4.3899000e+02
   1.1680000e+01   3.9220000e+01   1.0179000e+03   5.7950000e+01   4.7180000e+02
   1.4040000e+01   4.2440000e+01   1.0127400e+03   8.1890000e+01   4.7181000e+02
   1.9860000e+01   5.9140000e+01   1.0161200e+03   6.9320000e+01   4.4982000e+02
   2.5990000e+01   6.8080000e+01   1.0131300e+03   5.9140000e+01   4.4214000e+02
   2.3420000e+01   5.8790000e+01   1.0097400e+03   8.1540000e+01   4.4146000e+02
   1.0600000e+01   4.0220000e+01   1.0113700e+03   8.5810000e+01   4.7762000e+02
   2.0970000e+01   6.1870000e+01   1.0114500e+03   6.5410000e+01   4.4676000e+02
   1.4140000e+01   3.9820000e+01   1.0124600e+03   8.1150000e+01   4.7252000e+02
   8.5600000e+00   4.0710000e+01   1.0212700e+03   9.5870000e+01   4.7158000e+02
   2.4860000e+01   7.2390000e+01   1.0011500e+03   9.0240000e+01   4.4085000e+02
   2.9000000e+01   7.7540000e+01   1.0113300e+03   7.5130000e+01   4.3137000e+02
   2.7590000e+01   7.1970000e+01   1.0086400e+03   8.8220000e+01   4.3733000e+02
   1.0450000e+01   4.0710000e+01   1.0156800e+03   8.1480000e+01   4.6922000e+02
   8.5100000e+00   4.0780000e+01   1.0235100e+03   8.9840000e+01   4.7111000e+02
   2.9820000e+01   6.6510000e+01   1.0109800e+03   4.3570000e+01   4.3917000e+02
   2.2560000e+01   6.2260000e+01   1.0121100e+03   6.3160000e+01   4.4533000e+02
   1.1380000e+01   3.9220000e+01   1.0186200e+03   5.7140000e+01   4.7371000e+02
   2.0250000e+01   5.7760000e+01   1.0162800e+03   7.7760000e+01   4.5266000e+02
   2.2420000e+01   5.9430000e+01   1.0071200e+03   9.0560000e+01   4.4099000e+02
   1.4850000e+01   3.8910000e+01   1.0144800e+03   6.0980000e+01   4.6742000e+02
   2.5620000e+01   5.8820000e+01   1.0100200e+03   7.0310000e+01   4.4414000e+02
   1.9850000e+01   5.6530000e+01   1.0205700e+03   7.4050000e+01   4.5717000e+02
   1.3670000e+01   5.4300000e+01   1.0159200e+03   7.5420000e+01   4.6787000e+02
   2.4390000e+01   7.0720000e+01   1.0097800e+03   8.2250000e+01   4.4204000e+02
   1.6070000e+01   4.4580000e+01   1.0195200e+03   6.7950000e+01   4.7136000e+02
   1.1600000e+01   3.9100000e+01   1.0098100e+03   1.0009000e+02   4.6070000e+02
   3.1380000e+01   7.0830000e+01   1.0103500e+03   4.7280000e+01   4.3133000e+02
   2.9910000e+01   7.6860000e+01   9.9859000e+02   7.2410000e+01   4.3260000e+02
   1.9670000e+01   5.9390000e+01   1.0140700e+03   7.7670000e+01   4.4761000e+02
   2.7180000e+01   6.4790000e+01   1.0162700e+03   6.3700000e+01   4.4387000e+02
   2.1390000e+01   5.2300000e+01   1.0092000e+03   7.9770000e+01   4.4687000e+02
   1.0450000e+01   4.1010000e+01   1.0205700e+03   9.3840000e+01   4.6574000e+02
